ftc.delta_t,ftc.goal_count,config.dummy,action.delta,state.value,reward,terminal,time,simulator,predict,sim_id,statistics.episode_reward,statistics.episode_count,statistics.episode_rate,statistics.iteration_count,statistics.iteration_rate
,,,,,,,,,,,,,,,
-4436820.0,,,,,,,,,,,,,,,
465.0,,,,,,,,,,,,,,,
240.0,,-1,,1,,,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,139,48,0,191
369.0,0,,-1,0,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,139,48,1,192
410.0,0,,0,0,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,139,48,2,192
455.0,0,,-1,-1,0,True,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,139,48,3,192
414.0,,,,,,,,,,,,,,,
218.0,,-1,,0,,,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,140,48,0,192
339.0,0,,-1,-1,0,True,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,140,48,1,192
416.0,,,,,,,,,,,,,,,
216.0,,-1,,1,,,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,141,48,0,192
2508.0,1,,0,1,1,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,1,141,48,1,191
486.0,1,,-1,0,1,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,2,141,48,2,191
442.0,2,,1,1,2,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,4,141,48,3,191
477.0,2,,-1,0,2,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,6,141,48,4,192
469.0,2,,0,0,2,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,8,141,48,5,192
444.0,3,,1,1,3,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,11,141,48,6,192
439.0,4,,0,1,4,True,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,15,141,48,7,192
440.0,,,,,,,,,,,,,,,
244.0,,-1,,0,,,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,142,48,0,192
361.0,0,,0,0,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,142,48,1,193
466.0,1,,1,1,1,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,1,142,48,2,192
2406.0,1,,1,2,1,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,2,142,48,3,192
451.0,1,,0,2,1,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,3,142,48,4,192
400.0,1,,1,3,1,True,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,4,142,48,5,192
473.0,,,,,,,,,,,,,,,
233.0,,-1,,0,,,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,143,48,0,192
340.0,0,,0,0,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,143,48,1,193
414.0,0,,0,0,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,143,48,2,193
405.0,0,,-1,-1,0,True,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,143,48,3,193
450.0,,,,,,,,,,,,,,,
214.0,,-1,,1,,,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,144,48,0,193
327.0,0,,1,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,144,48,1,194
396.0,0,,1,3,0,True,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,144,48,2,192
3007.0,,,,,,,,,,,,,,,
283.0,,-1,,0,,,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,145,48,0,192
379.0,0,,0,0,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,145,48,1,192
448.0,1,,1,1,1,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,1,145,48,2,192
456.0,1,,1,2,1,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,2,145,48,3,193
481.0,2,,-1,1,2,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,4,145,48,4,193
445.0,3,,0,1,3,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,7,145,48,5,193
437.0,3,,1,2,3,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,10,145,48,6,193
554.0,3,,0,2,3,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,13,145,48,7,194
469.0,3,,0,2,3,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,16,145,48,8,194
435.0,3,,1,3,3,True,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,19,145,48,9,193
2346.0,,,,,,,,,,,,,,,
284.0,,-1,,2,,,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,146,48,0,193
389.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,146,48,1,193
463.0,0,,1,3,0,True,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,146,48,2,194
465.0,,,,,,,,,,,,,,,
246.0,,-1,,0,,,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,147,48,0,194
483.0,0,,0,0,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,147,48,1,194
507.0,1,,1,1,1,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,1,147,48,2,194
527.0,1,,1,2,1,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,2,147,48,3,194
473.0,1,,0,2,1,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,3,147,48,4,195
463.0,1,,1,3,1,True,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,4,147,48,5,195
441.0,,,,,,,,,,,,,,,
261.0,,-1,,2,,,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,148,49,0,195
3015.0,0,,1,3,0,True,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,148,49,1,194
469.0,,,,,,,,,,,,,,,
237.0,,-1,,2,,,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,149,48,0,194
350.0,0,,1,3,0,True,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,149,48,1,194
439.0,,,,,,,,,,,,,,,
313.0,,-1,,0,,,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,150,49,0,194
365.0,1,,1,1,1,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,1,150,49,1,194
413.0,1,,1,2,1,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,2,150,49,2,194
411.0,2,,-1,1,2,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,4,150,49,3,194
408.0,2,,-1,0,2,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,6,150,49,4,195
403.0,2,,-1,-1,2,True,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,8,150,49,5,195
403.0,,,,,,,,,,,,,,,
223.0,,-1,,1,,,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,151,49,0,195
2595.0,1,,0,1,1,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,1,151,49,1,193
523.0,1,,1,2,1,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,2,151,49,2,194
449.0,1,,1,3,1,True,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,3,151,49,3,194
441.0,,,,,,,,,,,,,,,
265.0,,-1,,1,,,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,152,49,0,194
365.0,1,,0,1,1,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,1,152,49,1,194
443.0,1,,1,2,1,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,2,152,49,2,194
438.0,2,,-1,1,2,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,4,152,49,3,195
438.0,2,,1,2,2,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,6,152,49,4,195
429.0,2,,1,3,2,True,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,8,152,49,5,195
447.0,,,,,,,,,,,,,,,
230.0,,-1,,2,,,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,153,49,0,195
2501.0,1,,-1,1,1,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,1,153,49,1,194
570.0,1,,-1,0,1,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,2,153,49,2,194
453.0,1,,0,0,1,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,3,153,49,3,194
443.0,1,,-1,-1,1,True,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,4,153,49,4,195
486.0,,,,,,,,,,,,,,,
251.0,,-1,,0,,,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,154,49,0,195
371.0,1,,1,1,1,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,1,154,49,1,195
447.0,2,,0,1,2,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,3,154,49,2,195
470.0,2,,1,2,2,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,5,154,49,3,195
620.0,2,,1,3,2,True,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,7,154,49,4,196
595.0,,,,,,,,,,,,,,,
252.0,,,,,,,,,,,,,,,
1471.0,,-1,,2,,,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,0,196
1571.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,1,192
1589.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,2,192
1427.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,3,192
1426.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,4,192
1845.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,5,192
1560.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,6,192
1556.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,7,192
1523.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,8,191
1472.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,9,191
1502.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,10,191
1413.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,11,191
1525.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,12,191
1590.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,13,191
1579.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,14,191
1633.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,15,191
1388.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,16,191
1430.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,17,191
1414.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,18,191
1448.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,19,191
1397.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,20,191
1368.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,21,191
1380.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,22,191
1291.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,23,191
1452.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,24,191
1462.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,25,191
1458.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,26,191
1557.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,27,191
1480.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,28,191
1506.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,29,191
1586.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,30,191
1497.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,31,191
1646.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,32,191
1535.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,33,191
1529.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,34,190
1595.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,35,190
1451.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,36,190
1424.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,37,190
1392.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,38,190
1394.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,39,190
1398.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,40,190
1321.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,41,190
1321.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,42,190
1320.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,43,190
1271.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,44,190
1494.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,45,190
1355.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,46,190
1357.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,47,190
1310.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,48,190
1295.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,49,190
1405.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,50,190
1296.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,51,190
1210.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,52,190
1439.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,53,190
1202.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,54,190
1476.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,55,190
1285.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,56,190
1327.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,57,190
1230.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,58,190
1229.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,59,190
1488.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,60,190
1377.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,61,190
1293.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,62,190
1410.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,63,190
1279.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,64,190
1631.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,65,190
1332.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,66,189
1540.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,67,188
1449.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,68,188
1516.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,69,188
1423.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,70,188
1376.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,71,188
1297.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,72,188
1365.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,73,188
1335.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,74,188
1392.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,75,188
1262.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,76,188
1370.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,77,188
1243.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,78,188
1331.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,79,188
1314.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,80,188
1285.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,81,188
1252.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,82,188
1271.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,83,188
1341.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,84,188
1444.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,85,188
1220.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,86,188
1322.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,87,188
1244.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,88,188
1338.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,89,189
1328.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,90,188
1340.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,91,189
1261.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,92,189
1296.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,93,189
1325.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,94,189
1382.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,95,189
1380.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,96,189
1378.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,97,189
1362.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,98,189
1352.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,99,189
1423.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,100,189
1307.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,101,189
1263.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,102,189
1415.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,103,189
1222.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,104,189
1486.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,105,189
1247.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,106,189
1284.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,107,189
1268.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,108,189
1419.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,109,189
1352.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,110,189
1313.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,111,189
1235.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,112,189
1289.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,113,189
1307.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,114,189
1477.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,115,189
1309.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,116,189
1305.0,0,,0,2,0,False,2018-07-17 16:46:34,find_the_center_sim,False,3928866344,0,155,49,117,189
1363.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,118,189
1267.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,119,189
1323.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,120,189
1286.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,121,189
1209.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,122,189
1372.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,123,189
1254.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,124,189
1533.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,125,189
1274.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,126,189
1365.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,127,189
1368.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,128,189
1342.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,129,189
1464.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,130,189
1348.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,131,189
1297.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,132,189
1341.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,133,189
1307.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,134,189
1482.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,135,189
1258.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,136,189
1385.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,137,189
1338.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,138,189
1326.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,139,189
1315.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,140,189
1318.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,141,189
1356.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,142,189
1240.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,143,189
1218.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,144,189
1482.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,145,189
1367.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,146,189
1443.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,147,189
1388.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,148,189
1445.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,149,189
1492.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,150,189
1369.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,151,189
1309.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,152,189
1337.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,153,189
1374.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,154,189
1399.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,155,189
1345.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,156,189
1436.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,157,189
1308.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,158,189
1457.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,159,189
1395.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,160,189
1383.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,161,189
1439.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,162,189
1326.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,163,189
1250.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,164,189
1486.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,165,189
1436.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,166,189
1404.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,167,189
1304.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,168,189
1292.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,169,189
1350.0,0,,0,2,0,False,2018-07-17 16:46:35,find_the_center_sim,False,3928866344,0,155,49,170,189
